REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
REGION1,SEppBC002,CO2pp,1,2045,-2.307
REGION1,SEppBC002,CO2pp,1,2046,-2.307
REGION1,SEppBC002,CO2pp,1,2047,-2.307
REGION1,SEppBC002,CO2pp,1,2048,-2.307
REGION1,SEppBC002,CO2pp,1,2049,-2.307
REGION1,SEppBC002,CO2pp,1,2050,-2.307
REGION1,SEppBC002,CO2pp,1,2051,-2.307
REGION1,SEppBC002,CO2pp,1,2052,-2.307
REGION1,SEppBC002,CO2pp,1,2053,-2.307
REGION1,SEppBC002,CO2pp,1,2054,-2.307
REGION1,SEppBC002,CO2pp,1,2055,-2.307
REGION1,SEppBC002,CO2pp,1,2056,-2.307
REGION1,SEppBC002,CO2pp,1,2057,-2.307
REGION1,SEppBC002,CO2pp,1,2058,-2.307
REGION1,SEppBC002,CO2pp,1,2059,-2.307
REGION1,SEppBC002,CO2pp,1,2060,-2.307
REGION1,SEstEA004,CO2st,1,2015,356.57
REGION1,SEstEA004,CO2st,1,2016,356.57
REGION1,SEstEA004,CO2st,1,2017,356.57
REGION1,SEstEA004,CO2st,1,2018,356.57
REGION1,SEstEA004,CO2st,1,2019,356.57
REGION1,SEstEA004,CO2st,1,2020,356.57
REGION1,SEstEA004,CO2st,1,2021,356.57
REGION1,SEstEA004,CO2st,1,2022,356.57
REGION1,SEstEA004,CO2st,1,2023,356.57
REGION1,SEstEA004,CO2st,1,2024,356.57
REGION1,SEstEA004,CO2st,1,2025,356.57
REGION1,SEstEA004,CO2st,1,2026,356.57
REGION1,SEstEA004,CO2st,1,2027,356.57
REGION1,SEstEA004,CO2st,1,2028,356.57
REGION1,SEstEA004,CO2st,1,2029,356.57
REGION1,SEstEA004,CO2st,1,2030,356.57
REGION1,SEstEA004,CO2st,1,2031,356.57
REGION1,SEstEA004,CO2st,1,2032,356.57
REGION1,SEstEA004,CO2st,1,2033,356.57
REGION1,SEstEA004,CO2st,1,2034,356.57
REGION1,SEstEA004,CO2st,1,2035,356.57
REGION1,SEstEA004,CO2st,1,2036,356.57
REGION1,SEstEA004,CO2st,1,2037,356.57
REGION1,SEstEA004,CO2st,1,2038,356.57
REGION1,SEstEA004,CO2st,1,2039,356.57
REGION1,SEstEA004,CO2st,1,2040,356.57
REGION1,SEstEA004,CO2st,1,2041,356.57
REGION1,SEstEA004,CO2st,1,2042,356.57
REGION1,SEstEA004,CO2st,1,2043,356.57
REGION1,SEstEA004,CO2st,1,2044,356.57
REGION1,SEstEA004,CO2st,1,2045,356.57
REGION1,SEstEA004,CO2st,1,2046,356.57
REGION1,SEstEA004,CO2st,1,2047,356.57
REGION1,SEstEA004,CO2st,1,2048,356.57
REGION1,SEstEA004,CO2st,1,2049,356.57
REGION1,SEstEA004,CO2st,1,2050,356.57
REGION1,SEstEA004,CO2st,1,2051,356.57
REGION1,SEstEA004,CO2st,1,2052,356.57
REGION1,SEstEA004,CO2st,1,2053,356.57
REGION1,SEstEA004,CO2st,1,2054,356.57
REGION1,SEstEA004,CO2st,1,2055,356.57
REGION1,SEstEA004,CO2st,1,2056,356.57
REGION1,SEstEA004,CO2st,1,2057,356.57
REGION1,SEstEA004,CO2st,1,2058,356.57
REGION1,SEstEA004,CO2st,1,2059,356.57
REGION1,SEstEA004,CO2st,1,2060,356.57
REGION1,SEppCO001,CO2pp,1,2015,0.1261
REGION1,SEppCO001,CO2pp,1,2016,0.1261
REGION1,SEppCO001,CO2pp,1,2017,0.1261
REGION1,SEppCO001,CO2pp,1,2018,0.1261
REGION1,SEppCO001,CO2pp,1,2019,0.1261
REGION1,SEppCO001,CO2pp,1,2020,0.1261
REGION1,SEppCO001,CO2pp,1,2021,0.1261
REGION1,SEppCO001,CO2pp,1,2022,0.1261
REGION1,SEppCO001,CO2pp,1,2023,0.1261
REGION1,SEppCO001,CO2pp,1,2024,0.1261
REGION1,SEppCO001,CO2pp,1,2025,0.1261
REGION1,SEppCO001,CO2pp,1,2026,0.1261
REGION1,SEppCO001,CO2pp,1,2027,0.1261
REGION1,SEppCO001,CO2pp,1,2028,0.1261
REGION1,SEppCO001,CO2pp,1,2029,0.1261
REGION1,SEppCO001,CO2pp,1,2030,0.1261
REGION1,SEppCO001,CO2pp,1,2031,0.1261
REGION1,SEppCO001,CO2pp,1,2032,0.1261
REGION1,SEppCO001,CO2pp,1,2033,0.1261
REGION1,SEppCO001,CO2pp,1,2034,0.1261
REGION1,SEppCO001,CO2pp,1,2035,0.1261
REGION1,SEppCO001,CO2pp,1,2036,0.1261
REGION1,SEppCO001,CO2pp,1,2037,0.1261
REGION1,SEppCO001,CO2pp,1,2038,0.1261
REGION1,SEppCO001,CO2pp,1,2039,0.1261
REGION1,SEppCO001,CO2pp,1,2040,0.1261
REGION1,SEppCO001,CO2pp,1,2041,0.1261
REGION1,SEppCO001,CO2pp,1,2042,0.1261
REGION1,SEppCO001,CO2pp,1,2043,0.1261
REGION1,SEppCO001,CO2pp,1,2044,0.1261
REGION1,SEppCO001,CO2pp,1,2045,0.1261
REGION1,SEppCO001,CO2pp,1,2046,0.1261
REGION1,SEppCO001,CO2pp,1,2047,0.1261
REGION1,SEppCO001,CO2pp,1,2048,0.1261
REGION1,SEppCO001,CO2pp,1,2049,0.1261
REGION1,SEppCO001,CO2pp,1,2050,0.1261
REGION1,SEppCO001,CO2pp,1,2051,0.1261
REGION1,SEppCO001,CO2pp,1,2052,0.1261
REGION1,SEppCO001,CO2pp,1,2053,0.1261
REGION1,SEppCO001,CO2pp,1,2054,0.1261
REGION1,SEppCO001,CO2pp,1,2055,0.1261
REGION1,SEppCO001,CO2pp,1,2056,0.1261
REGION1,SEppCO001,CO2pp,1,2057,0.1261
REGION1,SEppCO001,CO2pp,1,2058,0.1261
REGION1,SEppCO001,CO2pp,1,2059,0.1261
REGION1,SEppCO001,CO2pp,1,2060,0.1261
REGION1,SEppEL003,CO2pp,1,2015,0.1261
REGION1,SEppEL003,CO2pp,1,2016,0.1261
REGION1,SEppEL003,CO2pp,1,2017,0.1261
REGION1,SEppEL003,CO2pp,1,2018,0.1261
REGION1,SEppEL003,CO2pp,1,2019,0.1261
REGION1,SEppEL003,CO2pp,1,2020,0.1261
REGION1,SEppEL003,CO2pp,1,2021,0.1261
REGION1,SEppEL003,CO2pp,1,2022,0.1261
REGION1,SEppEL003,CO2pp,1,2023,0.1261
REGION1,SEppEL003,CO2pp,1,2024,0.1261
REGION1,SEppEL003,CO2pp,1,2025,0.1261
REGION1,SEppEL003,CO2pp,1,2026,0.1261
REGION1,SEppEL003,CO2pp,1,2027,0.1261
REGION1,SEppEL003,CO2pp,1,2028,0.1261
REGION1,SEppEL003,CO2pp,1,2029,0.1261
REGION1,SEppEL003,CO2pp,1,2030,0.1261
REGION1,SEppEL003,CO2pp,1,2031,0.1261
REGION1,SEppEL003,CO2pp,1,2032,0.1261
REGION1,SEppEL003,CO2pp,1,2033,0.1261
REGION1,SEppEL003,CO2pp,1,2034,0.1261
REGION1,SEppEL003,CO2pp,1,2035,0.1261
REGION1,SEppEL003,CO2pp,1,2036,0.1261
REGION1,SEppEL003,CO2pp,1,2037,0.1261
REGION1,SEppEL003,CO2pp,1,2038,0.1261
REGION1,SEppEL003,CO2pp,1,2039,0.1261
REGION1,SEppEL003,CO2pp,1,2040,0.1261
REGION1,SEppEL003,CO2pp,1,2041,0.1261
REGION1,SEppEL003,CO2pp,1,2042,0.1261
REGION1,SEppEL003,CO2pp,1,2043,0.1261
REGION1,SEppEL003,CO2pp,1,2044,0.1261
REGION1,SEppEL003,CO2pp,1,2045,0.1261
REGION1,SEppEL003,CO2pp,1,2046,0.1261
REGION1,SEppEL003,CO2pp,1,2047,0.1261
REGION1,SEppEL003,CO2pp,1,2048,0.1261
REGION1,SEppEL003,CO2pp,1,2049,0.1261
REGION1,SEppEL003,CO2pp,1,2050,0.1261
REGION1,SEppEL003,CO2pp,1,2051,0.1261
REGION1,SEppEL003,CO2pp,1,2052,0.1261
REGION1,SEppEL003,CO2pp,1,2053,0.1261
REGION1,SEppEL003,CO2pp,1,2054,0.1261
REGION1,SEppEL003,CO2pp,1,2055,0.1261
REGION1,SEppEL003,CO2pp,1,2056,0.1261
REGION1,SEppEL003,CO2pp,1,2057,0.1261
REGION1,SEppEL003,CO2pp,1,2058,0.1261
REGION1,SEppEL003,CO2pp,1,2059,0.1261
REGION1,SEppEL003,CO2pp,1,2060,0.1261
REGION1,SEppBC002,CO2,1,2015,-2.433
REGION1,SEppBC002,CO2,1,2016,-2.433
REGION1,SEppBC002,CO2,1,2017,-2.433
REGION1,SEppBC002,CO2,1,2018,-2.433
REGION1,SEppBC002,CO2,1,2019,-2.433
REGION1,SEppBC002,CO2,1,2020,-2.433
REGION1,SEppBC002,CO2,1,2021,-2.433
REGION1,SEppBC002,CO2,1,2022,-2.433
REGION1,SEppBC002,CO2,1,2023,-2.433
REGION1,SEppBC002,CO2,1,2024,-2.433
REGION1,SEppBC002,CO2,1,2025,-2.433
REGION1,SEppBC002,CO2,1,2026,-2.433
REGION1,SEppBC002,CO2,1,2027,-2.433
REGION1,SEppBC002,CO2,1,2028,-2.433
REGION1,SEppBC002,CO2,1,2029,-2.433
REGION1,SEppBC002,CO2,1,2030,-2.433
REGION1,SEppBC002,CO2,1,2031,-2.433
REGION1,SEppBC002,CO2,1,2032,-2.433
REGION1,SEppBC002,CO2,1,2033,-2.433
REGION1,SEppBC002,CO2,1,2034,-2.433
REGION1,SEppBC002,CO2,1,2035,-2.433
REGION1,SEppBC002,CO2,1,2036,-2.433
REGION1,SEppBC002,CO2,1,2037,-2.433
REGION1,SEppBC002,CO2,1,2038,-2.433
REGION1,SEppBC002,CO2,1,2039,-2.433
REGION1,SEppBC002,CO2,1,2040,-2.433
REGION1,SEppBC002,CO2,1,2041,-2.433
REGION1,SEppBC002,CO2,1,2042,-2.433
REGION1,SEppBC002,CO2,1,2043,-2.433
REGION1,SEppBC002,CO2,1,2044,-2.433
REGION1,SEppBC002,CO2,1,2045,-2.433
REGION1,SEppBC002,CO2,1,2046,-2.433
REGION1,SEppBC002,CO2,1,2047,-2.433
REGION1,SEppBC002,CO2,1,2048,-2.433
REGION1,SEppBC002,CO2,1,2049,-2.433
REGION1,SEppBC002,CO2,1,2050,-2.433
REGION1,SEppBC002,CO2,1,2051,-2.433
REGION1,SEppBC002,CO2,1,2052,-2.433
REGION1,SEppBC002,CO2,1,2053,-2.433
REGION1,SEppBC002,CO2,1,2054,-2.433
REGION1,SEppBC002,CO2,1,2055,-2.433
REGION1,SEppBC002,CO2,1,2056,-2.433
REGION1,SEppBC002,CO2,1,2057,-2.433
REGION1,SEppBC002,CO2,1,2058,-2.433
REGION1,SEppBC002,CO2,1,2059,-2.433
REGION1,SEppBC002,CO2,1,2060,-2.433
REGION1,SEceCO001,CO2,1,2015,418.81
REGION1,SEceCO001,CO2,1,2016,418.81
REGION1,SEceCO001,CO2,1,2017,418.81
REGION1,SEceCO001,CO2,1,2018,418.81
REGION1,SEceCO001,CO2,1,2019,418.81
REGION1,SEceCO001,CO2,1,2020,418.81
REGION1,SEceCO001,CO2,1,2021,418.81
REGION1,SEceCO001,CO2,1,2022,418.81
REGION1,SEceCO001,CO2,1,2023,418.81
REGION1,SEceCO001,CO2,1,2024,418.81
REGION1,SEceCO001,CO2,1,2025,418.81
REGION1,SEceCO001,CO2,1,2026,418.81
REGION1,SEceCO001,CO2,1,2027,418.81
REGION1,SEceCO001,CO2,1,2028,418.81
REGION1,SEceCO001,CO2,1,2029,418.81
REGION1,SEceCO001,CO2,1,2030,418.81
REGION1,SEceCO001,CO2,1,2031,418.81
REGION1,SEceCO001,CO2,1,2032,418.81
REGION1,SEceCO001,CO2,1,2033,418.81
REGION1,SEceCO001,CO2,1,2034,418.81
REGION1,SEceCO001,CO2,1,2035,418.81
REGION1,SEceCO001,CO2,1,2036,418.81
REGION1,SEceCO001,CO2,1,2037,418.81
REGION1,SEceCO001,CO2,1,2038,418.81
REGION1,SEceCO001,CO2,1,2039,418.81
REGION1,SEceCO001,CO2,1,2040,418.81
REGION1,SEceCO001,CO2,1,2041,418.81
REGION1,SEceCO001,CO2,1,2042,418.81
REGION1,SEceCO001,CO2,1,2043,418.81
REGION1,SEceCO001,CO2,1,2044,418.81
REGION1,SEceCO001,CO2,1,2045,418.81
REGION1,SEceCO001,CO2,1,2046,418.81
REGION1,SEceCO001,CO2,1,2047,418.81
REGION1,SEceCO001,CO2,1,2048,418.81
REGION1,SEceCO001,CO2,1,2049,418.81
REGION1,SEceCO001,CO2,1,2050,418.81
REGION1,SEceCO001,CO2,1,2051,418.81
REGION1,SEceCO001,CO2,1,2052,418.81
REGION1,SEceCO001,CO2,1,2053,418.81
REGION1,SEceCO001,CO2,1,2054,418.81
REGION1,SEceCO001,CO2,1,2055,418.81
REGION1,SEceCO001,CO2,1,2056,418.81
REGION1,SEceCO001,CO2,1,2057,418.81
REGION1,SEceCO001,CO2,1,2058,418.81
REGION1,SEceCO001,CO2,1,2059,418.81
REGION1,SEceCO001,CO2,1,2060,418.81
REGION1,SEceAM002,CO2,1,2015,-145.27
REGION1,SEceAM002,CO2,1,2016,-145.27
REGION1,SEceAM002,CO2,1,2017,-145.27
REGION1,SEceAM002,CO2,1,2018,-145.27
REGION1,SEceAM002,CO2,1,2019,-145.27
REGION1,SEceAM002,CO2,1,2020,-145.27
REGION1,SEceAM002,CO2,1,2021,-145.27
REGION1,SEceAM002,CO2,1,2022,-145.27
REGION1,SEceAM002,CO2,1,2023,-145.27
REGION1,SEceAM002,CO2,1,2024,-145.27
REGION1,SEceAM002,CO2,1,2025,-145.27
REGION1,SEceAM002,CO2,1,2026,-145.27
REGION1,SEceAM002,CO2,1,2027,-145.27
REGION1,SEceAM002,CO2,1,2028,-145.27
REGION1,SEceAM002,CO2,1,2029,-145.27
REGION1,SEceAM002,CO2,1,2030,-145.27
REGION1,SEceAM002,CO2,1,2031,-145.27
REGION1,SEceAM002,CO2,1,2032,-145.27
REGION1,SEceAM002,CO2,1,2033,-145.27
REGION1,SEceAM002,CO2,1,2034,-145.27
REGION1,SEceAM002,CO2,1,2035,-145.27
REGION1,SEceAM002,CO2,1,2036,-145.27
REGION1,SEceAM002,CO2,1,2037,-145.27
REGION1,SEceAM002,CO2,1,2038,-145.27
REGION1,SEceAM002,CO2,1,2039,-145.27
REGION1,SEceAM002,CO2,1,2040,-145.27
REGION1,SEceAM002,CO2,1,2041,-145.27
REGION1,SEceAM002,CO2,1,2042,-145.27
REGION1,SEceAM002,CO2,1,2043,-145.27
REGION1,SEceAM002,CO2,1,2044,-145.27
REGION1,SEceAM002,CO2,1,2045,-145.27
REGION1,SEceAM002,CO2,1,2046,-145.27
REGION1,SEceAM002,CO2,1,2047,-145.27
REGION1,SEceAM002,CO2,1,2048,-145.27
REGION1,SEceAM002,CO2,1,2049,-145.27
REGION1,SEceAM002,CO2,1,2050,-145.27
REGION1,SEceAM002,CO2,1,2051,-145.27
REGION1,SEceAM002,CO2,1,2052,-145.27
REGION1,SEceAM002,CO2,1,2053,-145.27
REGION1,SEceAM002,CO2,1,2054,-145.27
REGION1,SEceAM002,CO2,1,2055,-145.27
REGION1,SEceAM002,CO2,1,2056,-145.27
REGION1,SEceAM002,CO2,1,2057,-145.27
REGION1,SEceAM002,CO2,1,2058,-145.27
REGION1,SEceAM002,CO2,1,2059,-145.27
REGION1,SEceAM002,CO2,1,2060,-145.27
REGION1,SEstTG002,CO2,1,2015,-709.8846
REGION1,SEstTG002,CO2,1,2016,-709.8846
REGION1,SEstTG002,CO2,1,2017,-709.8846
REGION1,SEstTG002,CO2,1,2018,-709.8846
REGION1,SEstTG002,CO2,1,2019,-709.8846
REGION1,SEstTG002,CO2,1,2020,-709.8846
REGION1,SEstTG002,CO2,1,2021,-709.8846
REGION1,SEstTG002,CO2,1,2022,-709.8846
REGION1,SEstTG002,CO2,1,2023,-709.8846
REGION1,SEstTG002,CO2,1,2024,-709.8846
REGION1,SEstTG002,CO2,1,2025,-709.8846
REGION1,SEstTG002,CO2,1,2026,-709.8846
REGION1,SEstTG002,CO2,1,2027,-709.8846
REGION1,SEstTG002,CO2,1,2028,-709.8846
REGION1,SEstTG002,CO2,1,2029,-709.8846
REGION1,SEstTG002,CO2,1,2030,-709.8846
REGION1,SEstTG002,CO2,1,2031,-709.8846
REGION1,SEstTG002,CO2,1,2032,-709.8846
REGION1,SEstTG002,CO2,1,2033,-709.8846
REGION1,SEstTG002,CO2,1,2034,-709.8846
REGION1,SEstTG002,CO2,1,2035,-709.8846
REGION1,SEstTG002,CO2,1,2036,-709.8846
REGION1,SEstTG002,CO2,1,2037,-709.8846
REGION1,SEstTG002,CO2,1,2038,-709.8846
REGION1,SEstTG002,CO2,1,2039,-709.8846
REGION1,SEstTG002,CO2,1,2040,-709.8846
REGION1,SEstTG002,CO2,1,2041,-709.8846
REGION1,SEstTG002,CO2,1,2042,-709.8846
REGION1,SEstTG002,CO2,1,2043,-709.8846
REGION1,SEstTG002,CO2,1,2044,-709.8846
REGION1,SEstTG002,CO2,1,2045,-709.8846
REGION1,SEstTG002,CO2,1,2046,-709.8846
REGION1,SEstTG002,CO2,1,2047,-709.8846
REGION1,SEstTG002,CO2,1,2048,-709.8846
REGION1,SEstTG002,CO2,1,2049,-709.8846
REGION1,SEstTG002,CO2,1,2050,-709.8846
REGION1,SEstTG002,CO2,1,2051,-709.8846
REGION1,SEstTG002,CO2,1,2052,-709.8846
REGION1,SEstTG002,CO2,1,2053,-709.8846
REGION1,SEstTG002,CO2,1,2054,-709.8846
REGION1,SEstTG002,CO2,1,2055,-709.8846
REGION1,SEstTG002,CO2,1,2056,-709.8846
REGION1,SEstTG002,CO2,1,2057,-709.8846
REGION1,SEstTG002,CO2,1,2058,-709.8846
REGION1,SEstTG002,CO2,1,2059,-709.8846
REGION1,SEstTG002,CO2,1,2060,-709.8846
